0,2,5.9,4.13,Home
3,3,2.57,3.49,Home
0,0,1.28,5.98,Home
1,2,2.44,3.06,Home
2,2,2.01,3.55,Home
0,2,2.3,3.15,Home
0,3,8.79,4.88,Home
4,1,1.38,5.39,Home
0,1,2.01,3.53,Home
4,1,1.38,5.35,Home
2,0,3.79,3.51,Home
1,3,12.65,7.1,Home
0,1,5,3.8,Home
5,1,1.4,5.37,Home
1,0,3.36,3.26,Home
1,0,2.04,3.26,Home
0,1,1.57,3.86,Home
1,3,1.46,4.4,Home
1,1,1.74,3.71,Home
1,2,2.28,3.38,Home
1,2,5.55,3.96,Home
1,1,5.37,3.88,Home
1,5,4.32,3.62,Home
0,0,1.65,3.73,Home
2,1,9.51,5.64,Home
4,0,1.16,8.12,Home
3,1,1.28,5.93,Home
5,0,1.36,5.35,Home
1,1,2.98,3.13,Home
2,6,3.43,3.67,Home
1,5,6.66,4.22,Home
2,0,1.99,3.48,Home
0,1,1.34,5.36,Home
1,3,2.87,3.05,Home
2,3,1.17,8.03,Home
0,0,2.29,3.29,Home
0,2,2.45,3.49,Home
3,1,1.21,6.94,Home
0,2,7.18,4.12,Home
3,1,1.54,4.24,Home
1,2,8.46,4.46,Home
3,2,4.39,3.92,Home
0,2,3.05,3.53,Home
1,0,2.73,3.16,Home
0,1,2.63,3.03,Home
1,0,1.2,7.09,Home
3,2,1.69,3.8,Home
2,0,1.99,3.44,Home
3,1,1.23,7,Home
2,2,1.68,3.88,Home
1,2,2.94,3.05,Home
0,2,4.28,3.48,Home
2,0,3.52,3.5,Home
1,0,1.3,5.72,Home
1,0,2.91,3.07,Home
1,0,3.25,3.26,Home
4,1,1.39,5.02,Home
3,2,2.29,3.41,Home
0,4,7.16,4.64,Home
2,2,2.43,3.48,Home
3,1,1.33,5.38,Home
1,3,11.12,5.45,Home
1,1,1.47,4.37,Home
1,1,2.77,3.34,Home
2,1,5.91,3.87,Home
1,2,9.04,5.35,Home
2,1,1.71,3.7,Home
3,1,3.06,2.96,Home
3,1,1.66,3.95,Home
1,0,1.46,4.44,Home
4,2,2.86,3.51,Home
2,0,1.2,7.37,Home
2,2,4.34,3.46,Home
2,0,1.56,3.97,Home
1,2,2.4,2.91,Home
2,0,2.35,3.27,Home
3,1,1.13,9.49,Home
0,3,2.56,3.33,Home
2,1,3.6,3.23,Home
1,2,3.03,3.13,Home
0,2,1.59,3.69,Home
1,2,3.4,3.66,Home
3,1,3.03,3.39,Home
1,1,2.84,3.15,Home
1,0,1.47,4.37,Home
3,2,2.75,3.3,Home
0,0,1.45,4.5,Home
0,3,6.04,4.4,Home
0,4,12.23,6.74,Home
1,1,1.63,4.16,Home
3,1,1.36,5.33,Home
0,0,1.4,4.98,Home
2,0,1.1,11.4,Home
0,1,5.33,3.95,Home
1,1,3.26,3.25,Home
0,0,1.49,4.43,Home
2,1,2.89,3.41,Home
1,1,2.32,3.37,Home
2,1,2.57,3.08,Home
1,0,2.35,3.37,Home
3,1,1.33,5.52,Home
6,1,1.12,10.28,Home
2,3,3.42,3.37,Home
1,1,3.92,3.88,Home
0,1,3.43,3.39,Home
3,1,1.58,3.96,Home
1,0,2.78,3.23,Home
4,2,1.58,4.07,Home
1,2,3.96,3.78,Home
0,1,5.33,4.23,Home
2,1,1.81,3.67,Home
0,4,9.43,4.6,Home
2,2,4.46,3.9,Home
1,1,1.97,3.55,Home
1,0,3.46,3.13,Home
0,3,2.82,3.68,Home
4,1,1.11,10.31,Home
0,0,2,3.41,Home
3,0,1.77,3.48,Home
3,1,1.61,4.13,Home
2,0,1.8,3.6,Home
0,1,11.42,5.28,Home
0,0,2.21,3.46,Home
4,2,2.54,3.44,Home
5,0,1.08,14.04,Home
0,1,2.19,3.2,Home
0,1,3.89,3.71,Home
0,2,1.8,3.48,Home
2,2,1.77,3.83,Home
0,0,2.77,3.51,Home
0,3,6.54,4.16,Home
1,5,4.99,4.37,Home
3,2,1.39,4.69,Home
1,1,2.33,2.99,Home
0,1,2.82,3.23,Home
1,2,2.26,3.28,Home
1,0,1.25,6.57,Home
0,4,2.12,3.46,Home
1,0,2.77,3.23,Home
2,1,2.31,3.48,Home
1,2,2.48,3.07,Home
1,1,2.81,3.5,Home
2,0,1.48,4.79,Home
3,0,1.65,4.21,Home
0,2,6.25,3.94,Home
2,0,1.09,12,Home
0,2,2.81,3.17,Home
2,0,1.94,3.41,Home
3,1,3.98,3.53,Home
2,0,1.41,5.21,Home
0,0,6.66,4.56,Home
1,2,5.32,3.94,Home
4,0,3.29,3.39,Home
0,5,21.29,8.58,Home
0,0,2.12,3.28,Home
3,1,1.71,3.62,Home
3,0,1.19,7.6,Home
1,1,1.6,3.94,Home
1,1,2.85,3.43,Home
2,2,2.02,3.29,Home
1,3,2.11,3.45,Home
1,0,1.74,3.56,Home
1,2,4.83,3.59,Home
4,2,2.4,3.38,Home
4,1,1.15,8.54,Home
0,1,3.44,3.14,Home
3,0,1.09,12.67,Home
1,2,4.38,3.84,Home
1,2,3.08,3.59,Home
0,2,6.5,3.99,Home
2,1,5.38,3.94,Home
2,3,6.13,4.4,Home
2,1,1.12,10.31,Home
2,2,2.16,3.46,Home
2,0,1.31,5.86,Home
0,2,2.55,3.22,Home
1,1,1.58,3.84,Home
0,1,2.59,3.29,Home
1,2,7.82,4.82,Home
0,3,2.62,3.29,Home
4,2,2.23,3.23,Home
1,2,6.44,4.11,Home
2,1,2.34,3.31,Home
1,0,1.15,8.78,Home
3,1,1.37,5.45,Home
2,2,2.65,3.47,Home
0,0,2.42,2.99,Home
1,2,2.34,3.28,Home
1,1,11.27,5.76,Home
0,2,7.88,5.19,Home
3,2,5.88,3.6,Home
1,3,2.43,3.08,Home
6,1,1.08,12.98,Home
3,2,1.84,3.79,Home
2,1,1.83,3.55,Home
2,0,2.15,3.38,Home
3,1,1.27,6.21,Home
1,2,2.09,3.56,Home
0,0,3.29,3.13,Home
0,2,4.35,4.03,Home
4,0,1.24,6.85,Home
0,0,2.02,3.2,Home
2,2,2.42,3.21,Home
2,0,1.86,3.61,Home
0,2,2.6,3.38,Home
0,3,6.92,3.93,Home
2,0,2.54,3.09,Home
1,2,4.64,3.54,Home
2,1,1.57,3.99,Home
1,2,2.37,3.46,Home
2,0,1.77,3.87,Home
0,1,5.69,4.73,Home
4,0,1.22,7.16,Home
1,0,1.53,4.36,Home
3,0,4.69,3.84,Home
0,1,6.27,4.65,Home
1,2,2.05,3.56,Home
5,4,1.38,5.49,Home
3,1,2.31,3.41,Home
0,0,4.59,3.85,Home
3,1,1.17,7.54,Home
1,0,1.21,7.25,Home
1,1,1.25,5.89,Home
3,1,3.86,3.88,Home
0,1,3.35,3.2,Home
5,0,1.43,4.93,Home
1,0,2.2,3.68,Home
0,0,1.09,13.26,Home
1,1,2.8,3.3,Home
1,0,2,3.6,Home
0,2,2.27,3.49,Home
2,1,2.19,3.31,Home
1,0,7.46,4.48,Home
1,2,2.55,3.47,Home
1,0,5,3.49,Home
2,0,1.17,8.51,Home
2,1,1.39,5.36,Home
1,4,9.59,5.74,Home
0,1,7.69,4.76,Home
0,0,2.39,3.12,Home
5,0,2.09,3.54,Home
0,2,2.7,3.05,Home
0,1,1.97,3.36,Home
2,1,1.7,4.1,Home
0,0,1.29,5.97,Home
1,0,2.18,3.34,Home
5,0,1.13,9.57,Home
4,1,1.52,4.58,Home
1,1,2.23,3.4,Home
0,0,3.07,3.3,Home
2,2,6.47,4.06,Home
1,2,4.51,3.57,Home
0,0,2.4,3.46,Home
0,2,4.52,3.84,Home
1,1,6.44,4.28,Home
1,1,2,3.49,Home
0,1,1.2,7.25,Home
2,1,2.91,3.51,Home
1,3,2.81,3.62,Home
3,0,1.23,7.09,Home
2,1,2.63,3.17,Home
3,2,1.85,3.5,Home
1,0,2.58,3.17,Home
1,1,2.74,3.17,Home
2,3,4.72,3.79,Home
1,1,1.31,5.76,Home
3,2,1.77,3.82,Home
2,3,1.85,3.72,Home
2,2,2.6,3.52,Home
1,1,1.74,3.66,Home
1,2,1.87,3.57,Home
1,2,11.08,6,Home
1,2,2.35,3.19,Home
1,1,2.43,3.19,Home
0,0,3.69,3.46,Home
1,3,2.32,3.38,Home
3,0,1.3,5.98,Home
1,3,9.86,5.37,Home
0,2,2.77,3.27,Home
2,0,1.23,6.59,Home
1,0,1.76,3.63,Home
2,2,2.26,3.48,Home
1,2,2.6,3.08,Home
3,0,2.87,3.21,Home
1,2,6.85,4.7,Home
5,0,1.17,8.53,Home
2,1,1.8,3.76,Home
0,2,2.77,3.16,Home
1,2,2.79,3.23,Home
0,2,13.92,6.72,Home
1,4,7.39,4.95,Home
3,0,1.51,4.54,Home
2,1,1.3,5.64,Home
2,0,2.25,3.25,Home
0,0,2.5,3.07,Home
3,0,2.69,3.16,Home
1,4,3.24,3.36,Home
0,3,2.23,3.18,Home
2,1,3.13,3.24,Home
2,3,7.87,4.63,Home
1,0,1.51,4.73,Home
2,1,4.19,3.66,Home
2,0,1.21,7.43,Home
1,1,1.91,3.65,Home
0,0,1.73,3.72,Home
4,1,2.62,3.06,Home
2,0,1.17,8.09,Home
1,0,2.36,3.21,Home
2,1,2.57,2.97,Home
0,3,4.71,4.29,Home
2,1,2.4,3.23,Home
0,1,9.32,5.45,Home
1,0,2.42,3.24,Home
2,2,2.01,3.55,Home
4,1,2.04,3.24,Home
1,1,3.32,3.07,Home
4,1,1.23,6.99,Home
1,2,1.89,3.42,Home
1,1,1.7,3.9,Home
3,0,1.34,5.19,Home
0,2,5.12,3.96,Home
1,0,6.31,4.1,Home
4,1,3.14,3.33,Home
5,1,1.24,6.58,Home
3,1,2.14,3.27,Home
1,1,2.38,3.22,Home
1,0,2.39,3.03,Home
2,0,2.41,3.32,Home
1,0,1.95,3.84,Home
4,1,6.68,4.41,Home
2,2,2.02,3.77,Home
1,1,2.09,3.32,Home
5,1,1.35,5.47,Home
2,1,1.91,3.63,Home
3,1,2.28,3.06,Home
1,1,1.86,3.47,Home
2,0,1.21,6.86,Home
2,3,2.86,3.12,Home
1,1,12.61,5.68,Home
3,0,1.15,9.03,Home
0,0,2.18,3.46,Home
2,0,2.41,3.39,Home
0,3,1.37,5.17,Home
2,1,2.76,3.15,Home
1,1,2.24,3.13,Home
1,1,1.81,3.45,Home
0,3,10.62,5.48,Home
3,1,6.91,4.32,Home
1,1,3.04,3.22,Home
1,0,11.15,5.86,Home
1,1,4.59,3.74,Home
3,1,1.12,10.16,Home
4,1,1.46,4.76,Home
0,1,7.25,3.98,Home
1,1,2.48,2.98,Home
2,0,1.77,3.88,Home
2,0,2.05,3.4,Home
1,1,2.32,3.35,Home
0,4,6.72,3.78,Home
3,0,1.21,7.16,Home
4,3,3.14,3.66,Home
2,1,3.8,3.67,Home
4,0,1.28,5.99,Home
0,0,1.31,5.65,Home
1,0,2.2,3.19,Home
1,4,2.88,3.1,Home
1,1,1.76,3.67,Home
2,2,2.72,3.32,Home
2,0,2.16,3.1,Home
1,1,1.29,5.99,Home
2,2,3.25,3.4,Home
3,1,1.13,10.38,Home
1,2,2.09,3.37,Home
0,2,8.26,4.45,Home
2,1,2.17,3.16,Home
0,2,5.69,3.78,Home
1,2,6.16,3.83,Home
3,0,1.81,3.53,Home
0,1,2.31,3.27,Home
2,2,2.44,3.05,Home
1,1,5.67,4.2,Home
0,0,10.28,5.83,Home
0,0,1.36,5.23,Home
2,1,2.39,3.19,Home
5,0,1.15,9.24,Home
0,0,2.41,3,Home
2,1,1.28,6.76,Home
0,0,2.13,3.23,Home
1,2,1.82,3.56,Home
2,3,4.64,4.25,Home
0,1,12.27,6.9,Home
5,0,1.15,9.45,Home
3,3,2.56,3.22,Home
2,0,1.18,7.76,Home
1,1,2.36,3.18,Home
2,2,1.26,6.11,Home
2,1,2.66,3.43,Home
0,0,2.29,3.14,Home
5,2,1.34,5.56,Home
2,2,4.16,3.65,Home
0,3,6.72,4.24,Home
1,0,2.7,3.19,Home
4,0,1.09,13.14,Home
1,1,1.66,3.85,Home
3,1,2.36,3.16,Home
1,1,3.32,3.26,Home
2,3,1.97,3.43,Home
0,0,6.72,4.08,Home
3,3,2.62,3.66,Home
3,1,1.79,3.53,Home
0,4,7.05,5.09,Home
1,2,6.12,3.78,Home
4,1,1.62,4.44,Home
0,3,2.48,3.2,Home
1,0,1.26,6.61,Home
0,0,2.51,2.92,Home
1,0,1.41,4.88,Home
1,4,1.74,3.75,Home
0,3,1.78,3.78,Home
0,0,1.2,7.58,Home
1,0,1.28,6.21,Home
2,0,1.22,7.12,Home
0,0,5.36,4.24,Home
0,1,2.23,3.28,Home
1,4,1.97,3.49,Home
0,4,12.81,6.62,Home
2,1,2.3,3.5,Home
1,3,8.88,4.49,Home
1,0,2.34,3.24,Home
1,2,3.4,3.54,Home
1,1,1.36,5.2,Home
1,1,4.23,3.77,Home
2,3,2.62,3.28,Home
1,0,2.81,3.18,Home
2,2,1.93,3.63,Home
2,0,2.72,2.95,Home
1,0,2.84,2.98,Home
5,1,1.29,6.08,Home
1,0,7.25,4.55,Home
2,1,1.11,11.62,Home
1,1,3.38,3.28,Home
1,3,2.34,3.39,Home
1,5,6.9,4.36,Home
2,0,1.87,3.51,Home
1,0,2.05,3.33,Home
2,1,1.84,3.58,Home
1,1,5.18,4.34,Home
0,0,2.68,3.1,Home
3,1,1.24,6.39,Home
4,0,2.5,3.26,Home
2,1,1.25,6.66,Home
0,3,5.95,4.44,Home
5,0,1.19,7.8,Home
1,2,2.21,3.22,Home
1,0,1.2,7.37,Home
2,4,5.11,3.81,Home
2,2,2.41,3.1,Home
0,0,2.66,3.09,Home
2,1,5.05,3.79,Home
1,2,17.45,7.94,Home
0,1,5.91,4.19,Home
4,1,1.86,3.57,Home
1,1,2.19,3.6,Home
2,1,1.96,3.59,Home
1,0,1.2,7.19,Home
0,3,2.35,3.36,Home
0,0,2.97,3.25,Home
1,1,1.23,6.72,Home
1,1,2.84,3.27,Home
2,2,2.39,3.15,Home
2,0,2.29,3.25,Home
4,1,1.28,5.65,Home
4,0,1.8,3.62,Home
2,0,2.33,3.03,Home
2,2,2.25,3.23,Home
0,2,8.1,5.65,Home
3,0,1.42,5.01,Home
0,4,6.86,4.19,Home
2,0,2.53,3.49,Home
1,0,2.59,3.12,Home
3,2,2.27,3.29,Home
3,1,1.41,5.49,Home
1,0,1.32,5.62,Home
1,4,6.25,4.54,Home
1,0,2.9,2.93,Home
0,1,1.85,3.61,Home
0,1,1.67,3.66,Home
0,1,2.6,3.02,Home
2,2,2.64,3.25,Home
1,0,3.19,3.12,Home
2,0,2.07,3.49,Home
1,1,3.4,3.23,Home
0,1,6.01,4.32,Home
2,1,1.2,7.82,Home
2,2,2.54,3.15,Home
3,0,1.25,6.53,Home
0,1,2.03,3.57,Home
2,3,11.71,6.09,Home
1,0,2.1,3.35,Home
4,1,2.21,3.57,Home
2,5,4.55,3.86,Home
1,0,1.86,3.34,Home
2,1,9.63,4.78,Home
3,0,1.12,11.06,Home
1,0,1.88,3.6,Home
1,2,2.16,3.5,Home
1,2,2.85,3.25,Home
4,2,1.37,5.25,Home
0,3,1.8,3.56,Home
1,1,1.99,3.41,Home
2,2,1.89,3.49,Home
1,1,3.21,3.14,Home
2,1,4.96,4.17,Home
1,1,3.01,3.25,Home
2,1,7.86,4.56,Home
7,2,1.14,10.01,Home
2,0,2.04,3.32,Home
1,0,1.24,7,Home
0,0,2.75,3.3,Home
1,1,4.94,4.07,Home
0,1,1.72,3.71,Home
2,0,1.25,6.42,Home
0,1,2.71,3.49,Home
0,0,2.6,3.5,Home
4,0,1.2,7.45,Home
2,1,2.9,3.34,Home
2,2,2.19,3.29,Home
1,0,1.85,3.57,Home
0,4,8.89,4.82,Home
2,0,1.34,5.47,Home
1,0,2.85,3.12,Home
2,3,4.34,4.06,Home
0,0,2.34,3.18,Home
2,1,1.75,3.8,Home
5,0,1.14,9.93,Home
0,1,4.82,3.69,Home
0,4,6.34,4.37,Home
1,2,2.36,3.28,Home
2,3,5.72,4.29,Home
4,0,1.35,5.25,Home
0,0,1.78,3.96,Home
0,0,1.21,7.42,Home
1,1,3.53,3.35,Home
1,1,1.26,6.31,Home
2,1,2.18,3.39,Home
0,6,9.55,5.86,Home
0,0,2.33,3.26,Home
0,1,2.87,3.23,Home
2,1,2.13,3.4,Home
2,0,2.06,3.46,Home
0,1,2.48,3.23,Home
1,0,2.22,3.31,Home
2,2,7.23,4.31,Home
3,0,1.31,6.24,Home
3,1,2.68,3.07,Home
0,3,4.01,3.54,Home
1,2,4.81,3.86,Home
0,2,1.69,3.93,Home
5,0,1.89,3.94,Home
4,0,2.19,3.67,Home
1,1,1.22,7.76,Home
2,0,1.52,4.59,Home
1,1,2.55,3.15,Home
2,0,1.31,6.25,Home
0,2,2.06,3.41,Home
0,0,4.17,3.48,Home
3,0,2.36,3.37,Home
0,0,2.17,3.33,Home
1,2,11.89,6.58,Home
1,1,1.31,5.84,Home
1,2,2.15,3.41,Home
1,0,2.82,3.19,Home
1,0,4.31,3.79,Home
0,2,2.03,3.6,Home
0,1,2.63,3.08,Home
2,0,1.75,3.72,Home
1,0,1.38,5.1,Home
3,2,1.73,3.93,Home
0,4,10.76,5.1,Home
4,0,1.31,5.61,Home
0,2,4.93,3.87,Home
0,2,11.31,5.89,Home
2,3,1.3,5.76,Home
0,3,1.81,3.58,Home
1,0,1.79,3.55,Home
0,0,1.6,4.07,Home
1,0,2.6,3.23,Home
3,3,6.6,4.28,Home
4,3,1.5,4.64,Home
3,1,1.36,5.65,Home
1,2,2.31,3.46,Home
5,1,1.1,10.8,Home
1,7,9.3,6.19,Home
1,1,1.7,4.33,Home
3,0,1.13,9.54,Home
2,0,2.31,3.35,Home
0,1,1.64,4.21,Home
2,1,2.28,3.39,Home
0,5,17.82,8.84,Home
1,6,4.08,3.9,Home
0,0,2.38,3.27,Home
3,1,1.15,8.88,Home
2,0,1.11,11.05,Home
4,3,1.28,6.29,Home
2,1,1.64,3.93,Home
0,4,5.84,4.07,Home
4,0,1.93,3.63,Home
1,4,5.19,4.2,Home
2,1,1.83,3.86,Home
1,2,3.84,3.46,Home
0,2,3.35,3.5,Home
2,1,1.22,7.34,Home
0,1,9.56,5.06,Home
1,0,1.42,4.83,Home
0,2,3.4,3.72,Home
3,0,1.14,9.28,Home
2,0,2.11,3.55,Home
0,0,1.58,4.19,Home
1,0,2.52,3.46,Home
2,2,2.34,3.44,Home
2,2,2.54,3.02,Home
0,2,1.54,4.42,Home
3,0,1.65,3.83,Home
5,0,1.25,6.88,Home
1,0,8.21,5.16,Home
0,1,5.77,4.26,Home
2,0,1.81,4.1,Home
0,3,4.44,3.73,Home
2,2,11.73,6.21,Home
1,1,1.41,4.75,Home
0,2,1.82,3.48,Home
0,0,1.57,4.2,Home
0,0,2.01,3.42,Home
0,1,3.35,3.59,Home
0,1,2.76,3.25,Home
0,0,1.94,3.46,Home
0,1,5.81,4.4,Home
1,0,1.46,4.95,Home
1,0,2.17,3.4,Home
4,2,1.44,4.72,Home
1,2,1.5,4.43,Home
0,2,5.57,3.52,Home
4,0,1.86,3.71,Home
2,0,1.88,3.62,Home
2,0,2.3,3.5,Home
0,0,3.68,3.6,Home
1,2,6.47,4.73,Home
2,0,2.81,3.18,Home
0,1,4.56,3.68,Home
0,3,4.67,4.07,Home
2,2,2.02,3.48,Home
3,1,1.52,4.16,Home
3,1,1.98,3.48,Home
2,2,2.72,3.45,Home
1,0,2.71,3.18,Home
4,0,1.24,6.81,Home
3,0,4.61,4.12,Home
4,2,1.76,3.85,Home
0,3,9.01,5,Home
1,3,6.61,4.34,Home
3,1,1.18,7.93,Home
0,0,2.51,3.11,Home
1,2,3.43,3.3,Home
0,1,3.03,3.24,Home
1,0,2.18,3.39,Home
4,0,1.23,6.81,Home
2,1,2.22,3.34,Home
2,2,1.43,4.76,Home
3,0,1.41,5.31,Home
4,2,2.06,3.27,Home
3,1,1.86,3.55,Home
1,3,5.5,3.92,Home
1,1,1.59,4.05,Home
1,0,2.46,3.11,Home
2,0,1.5,4.42,Home
2,0,2.47,3.14,Home
2,2,2.85,3.77,Home
0,0,1.9,3.43,Home
0,0,1.66,4.04,Home
0,2,5.06,3.72,Home
1,2,1.33,5.29,Home
2,1,2.38,3.35,Home
2,0,1.91,3.54,Home
0,0,1.38,4.96,Home
1,0,1.96,3.54,Home
3,1,1.72,3.76,Home
1,1,1.95,3.79,Home
2,1,1.7,3.88,Home
1,3,5.92,3.85,Home
2,0,2.16,3.48,Home
1,0,1.9,3.42,Home
4,0,1.57,4.09,Home
1,2,5.88,3.74,Home
0,0,2.63,3.17,Home
2,3,2.38,3.39,Home
3,1,5.63,4.13,Home
2,1,1.27,6.09,Home
3,2,2.55,3.47,Home
3,0,1.65,3.85,Home
2,1,2.49,3.29,Home
0,0,1.23,6.95,Home
1,2,6.04,4.19,Home
0,2,11.14,6.4,Home
3,2,1.6,4.23,Home
3,1,1.99,3.65,Home
3,1,1.83,3.55,Home
2,0,1.99,3.25,Home
3,2,1.99,3.35,Home
3,4,3.91,3.42,Home
0,2,2.27,3.23,Home
1,1,1.24,6.51,Home
3,1,5.59,4.06,Home
4,0,1.38,5.16,Home
1,1,2.77,3.21,Home
3,1,1.26,6.14,Home
1,0,2.1,3.18,Home
2,0,1.41,5,Home
1,1,2.15,3.23,Home
2,1,2.16,3.31,Home
0,2,7.54,5.18,Home
2,0,2.49,3.29,Home
1,1,8.04,4.46,Home
2,0,2.23,3.41,Home
2,0,1.26,6.34,Home
0,0,3.81,3.3,Home
1,0,2.2,3.28,Home
0,4,3.86,3.54,Home
2,2,2.28,3.25,Home
2,0,1.3,5.86,Home
0,3,5.31,3.83,Home
2,1,1.22,7.46,Home
1,0,1.29,5.95,Home
0,4,1.71,3.8,Home
6,3,1.71,3.91,Home
2,0,6.87,4.41,Home
1,3,1.78,3.79,Home
2,1,2.12,3.24,Home
1,0,2.4,3.2,Home
3,1,2.06,3.34,Home
0,0,1.2,7.43,Home
1,1,3.1,3.33,Home
0,4,5.68,4.48,Home
1,1,2.58,3.19,Home
1,2,1.23,6.89,Home
0,2,2.13,3.39,Home
1,0,2.91,3.22,Home
1,1,2.73,3,Home
0,0,8.78,5.58,Home
2,1,3.24,3.36,Home
2,0,1.18,7.92,Home
2,1,1.21,7.27,Home
3,0,1.81,3.55,Home
2,2,2.12,3.53,Home
2,2,1.89,3.59,Home
0,1,3.06,3.33,Home
1,3,2.53,3.12,Home
1,1,5.93,4.14,Home
2,0,1.68,3.85,Home
2,3,1.25,6.63,Home
1,1,1.99,3.4,Home
4,0,4.63,3.83,Home
0,3,4.96,3.6,Home
1,0,4.4,3.4,Home
3,1,3.04,3.41,Home
1,3,3.41,3.45,Home
0,4,6.76,4.74,Home
0,0,2.39,3.13,Home
3,0,2.4,3.28,Home
4,0,1.34,5.16,Home
2,0,2.72,3.1,Home
1,2,1.84,3.66,Home
2,0,1.81,3.59,Home
3,3,5.23,4.16,Home
0,2,6.34,4.42,Home
3,0,2.38,3.25,Home
2,1,1.19,7.41,Home
2,2,10.16,5.98,Home
3,1,1.95,3.29,Home
0,0,2.73,3.07,Home
2,0,1.36,5.45,Home
1,4,6.31,4.21,Home
1,0,2.46,3.46,Home
4,1,2.3,3.37,Home
4,2,1.25,6.44,Home
1,0,2.12,3.45,Home
2,1,1.25,6.19,Home
1,2,1.69,3.67,Home
0,3,2.62,3.4,Home
2,2,4.01,3.4,Home
1,4,3.04,3.18,Home
4,1,1.32,5.65,Home
0,3,9.36,5.08,Home
1,0,1.34,5.3,Home
1,0,2.94,3.06,Home
3,0,1.37,5.04,Home
0,2,2.66,3.3,Home
3,1,1.2,7.29,Home
1,4,2.44,3.41,Home
1,1,2.47,3.24,Home
0,1,4,3.37,Home
2,1,2.25,3.5,Home
2,1,1.22,6.97,Home
1,3,2.92,3.21,Home
0,2,5.9,3.8,Home
3,0,2.11,3.29,Home
2,2,2.75,3.22,Home
1,0,2.62,3.26,Home
1,0,1.71,3.79,Home
0,1,6.76,4.34,Home
1,2,5.45,3.86,Home
2,0,1.27,6.43,Home
0,0,3.25,3.22,Home
3,0,1.23,6.76,Home
3,1,2.04,3.38,Home
0,3,5.44,3.89,Home
0,1,7.38,4.57,Home
1,0,1.68,3.9,Home
1,0,2.28,3.42,Home
2,1,4.16,3.77,Home
2,2,1.29,6.17,Home
1,0,2.16,3.36,Home
1,0,1.62,3.73,Home
1,0,1.27,6.16,Home
4,2,4.91,4.06,Home
3,1,1.31,5.92,Home
3,2,3.31,3.21,Home
3,3,3.27,3.27,Home
3,0,2.12,3.52,Home
3,2,3.27,3.32,Home
1,0,1.9,3.39,Home
1,1,4.19,3.55,Home
4,3,4.98,4.02,Home
1,5,5.58,4.3,Home
3,0,3.67,3.35,Home
2,0,1.61,3.94,Home
2,1,3.41,3.41,Home
5,0,1.35,5.5,Home
3,1,2.1,3.3,Home
1,3,2.16,3.45,Home
1,1,1.36,5.42,Home
1,0,2.14,3.37,Home
3,1,1.35,5.42,Home
0,1,2.28,3.3,Home
2,1,1.71,3.84,Home
1,1,2.84,3.11,Home
2,2,1.91,3.44,Home
2,0,1.17,8.55,Home
5,4,2.66,3.28,Home
1,2,12.25,6.8,Home
4,0,1.91,3.34,Home
0,1,7.08,4.46,Home
3,2,1.55,4.39,Home
1,2,6.88,4.96,Home
1,1,1.57,4.35,Home
0,0,3.18,3.45,Home
0,1,2.15,3.45,Home
3,0,2.25,3.28,Home
2,1,2.95,3.32,Home
1,1,2.47,3.25,Home
1,2,1.73,3.66,Home
1,3,5.42,3.92,Home
2,1,5.68,3.78,Home
6,1,1.28,6.08,Home
1,1,1.94,3.57,Home
5,0,1.5,4.53,Home
1,2,1.61,4.25,Home
3,2,3.46,3.24,Home
1,1,1.21,7.14,Home
1,1,2.01,3.52,Home
3,1,2.05,3.51,Home
0,2,3.16,3.34,Home
2,0,1.87,3.73,Home
2,4,4.94,3.98,Home
0,0,1.24,6.31,Home
2,0,2.5,3.13,Home
1,1,1.62,4.12,Home
1,0,1.73,3.7,Home
0,4,7.63,4.63,Home
1,4,8.15,4.74,Home
4,0,2.21,3.24,Home
1,1,1.46,4.58,Home
2,1,1.29,5.91,Home
0,0,1.26,6.16,Home
2,1,5.86,3.72,Home
0,2,3.03,3.28,Home
3,1,1.98,3.4,Home
0,0,2.45,3.29,Home
1,0,1.67,3.98,Home
0,0,4.31,3.65,Home
0,0,2.24,3.35,Home
3,1,1.36,5.02,Home
0,1,2.29,3.26,Home
0,1,2.21,3.39,Home
3,2,1.24,6.77,Home
6,1,1.78,3.71,Home
1,1,1.5,4.66,Home
2,0,1.91,3.55,Home
1,1,5.44,3.81,Home
3,0,1.56,4.29,Home
0,1,9.43,5.29,Home
0,0,2.5,3.3,Home
2,0,3.04,3.43,Home
1,1,1.3,5.68,Home
0,2,7.68,4.75,Home
1,1,2.5,3.17,Home
2,2,2.47,3.28,Home
1,1,2.05,3.45,Home
1,2,7.47,4.99,Home
1,1,1.72,3.93,Home
2,0,3.3,3.19,Home
0,3,3.03,3.37,Home
3,0,2.42,3.43,Home
1,0,3.4,3.44,Home
5,1,1.25,6.59,Home
1,2,3.96,3.41,Home
1,1,2.3,3.32,Home
2,3,2.58,3.25,Home
1,3,9.09,5.59,Home
4,1,1.69,3.89,Home
1,0,1.33,5.47,Home
4,1,2.09,3.39,Home
1,0,1.68,3.86,Home
3,1,6.41,4.21,Home
3,1,1.64,3.85,Home
1,4,5.99,4.08,Home
3,0,1.48,4.47,Home
4,0,1.25,6.66,Home
4,2,2.82,3.21,Home
1,2,2.2,3.5,Home
0,3,3.69,3.4,Home
2,2,6.38,4.12,Home
4,1,1.68,4.01,Home
2,1,1.61,4,Home
1,0,2.11,3.18,Home
1,1,2.56,3.12,Home
